permno,2015/1/31,2015/2/28,2015/3/31,2015/4/30,2015/5/31,2015/6/30,2015/7/31,2015/8/31,2015/9/30,2015/10/31,2015/11/30,2015/12/31,2016/1/31,2016/2/29,2016/3/31,2016/4/30,2016/5/31,2016/6/30,2016/7/31,2016/8/31,2016/9/30,2016/10/31,2016/11/30,2016/12/31,2017/1/31,2017/2/28,2017/3/31,2017/4/30,2017/5/31,2017/6/30,2017/7/31,2017/8/31,2017/9/30,2017/10/31,2017/11/30,2017/12/31,2018/1/31,2018/2/28,2018/3/31,2018/4/30,2018/5/31,2018/6/30,2018/7/31,2018/8/31,2018/9/30,2018/10/31,2018/11/30,2018/12/31,2019/1/31,2019/2/28,2019/3/31,2019/4/30,2019/5/31,2019/6/30,2019/7/31,2019/8/31,2019/9/30,2019/10/31,2019/11/30,2019/12/31,2020/1/31,2020/2/29,2020/3/31,2020/4/30,2020/5/31,2020/6/30,2020/7/31,2020/8/31,2020/9/30,2020/10/31,2020/11/30,2020/12/31,2021/1/31,2021/2/28,2021/3/31,2021/4/30,2021/5/31,2021/6/30,2021/7/31,2021/8/31,2021/9/30,2021/10/31,2021/11/30,2021/12/31,2022/1/31,2022/2/28,2022/3/31,2022/4/30,2022/5/31,2022/6/30,2022/7/31,2022/8/31,2022/9/30,2022/10/31,2022/11/30,2022/12/31,2023/1/31,2023/2/28,2023/3/31,2023/4/30,2023/5/31,2023/6/30,2023/7/31,2023/8/31,2023/9/30,2023/10/31,2023/11/30,2023/12/31,2024/1/31,2024/2/29,2024/3/31,2024/4/30,2024/5/31,2024/6/30,2024/7/31,2024/8/31,2024/9/30,2024/10/31,2024/11/30,2024/12/31
75,-0.002345865,0.095507049,0.057871823,-0.02948582,-0.021445474,-0.072033852,0.100737051,-0.086416652,0.022762914,0.03610722,-0.047557822,0.006828998,0.037226039,-0.116969981,0.034384106,0.012316871,0.1684771,0.062743598,-0.105008143,0.148216044,-0.108842057,-0.007928783,0.009746224,-0.032627563,0.108062664,-0.039146377,0.062666166,0.047844579,-0.09423348,0.001123233,0.101238284,-0.065241591,-0.022199746,0.093269903,-0.012119768,0.253976993,-0.136849085,-0.072039075,-0.017009453,-0.103839303,-0.06045955,0.045584778,0.172203029,0.075008009,-0.023359286,0.065194384,-0.083153388,0.022457534,-0.036958382,0.026293143,-0.142182754,0.101135474,0.107889247,0.053412363,0.116853497,0.00575236,0.089982011,0.007765424,0.027887877,-0.00101651,0.027983712,0.077211921,-0.067538833,-0.031366291,-0.09385784,0.035845748,0.063393521,0.021529621,-0.012271259,0.002482621,-0.043321532,-0.039297039,0.011474668,-0.057634982,0.280353146,-0.071278043,-0.071613155,0.090796329,-0.168769343,-0.012903353,0.073556306,-0.04939163,-0.009800823,0.133183306,0.022453285,0.145884269,-0.006064866,-0.079270574,-0.171556169,0.006349248,-0.098511008,-0.036011191,0.11319775,0.011876415,-0.035188478,0.040318623,-0.062306995,0.063820774,-0.03608368,0.023447479,0.057517945,0.016063542,-0.021724953,0.055933627,0.100406728,0.08141095,0.048451412,-0.034659596,0.06497088,-0.053067334,-0.083779062,-0.101542314,0.027849255,0.060760645,-0.130026303,-0.072023353,-0.001058038,-0.063747467,-0.008272234,-0.01208117
76,0.001175318,-0.102381318,0.013511568,0.099582366,-0.042026212,-0.042003786,-0.047746518,0.002812743,0.022482403,0.033021342,0.015094973,0.062884706,0.048537133,0.055351778,-0.020394163,0.001811151,0.095023104,0.027132558,0.015349384,-0.003948899,0.041297453,0.043349584,0.036298793,0.073159133,-0.007610351,0.003775859,0.025177991,0.002727948,0.016134818,-0.028298751,0.072515397,-0.053228368,0.020959689,0.005542676,0.105077433,0.061843012,-0.011521077,0.073756193,0.020768939,-0.021706249,-0.02466895,0.026819984,-0.034361455,0.00335139,0.053726381,-0.03953337,0.049711513,-0.064916819,0.025998563,0.087356164,-0.078155504,0.01574338,0.105288776,0.057971729,-0.010981058,0.048421174,-0.002061683,0.031505088,-0.039691732,0.027026666,-0.040378284,-0.018767525,-0.026605067,0.009959723,-0.074583161,0.103366217,0.003867501,-0.046640421,0.070900554,-0.012411185,-0.014407131,-0.037314392,0.159398575,0.149843752,0.087294927,-0.034256714,0.049907205,-0.084035371,-0.094032642,0.069745446,0.02569394,0.04765991,-0.034159639,0.035120499,0.019548249,-0.01455384,-0.028743613,-0.109848817,0.08197887,-0.016410703,-0.012834225,-0.028071457,0.026449569,0.142680405,-0.036570125,0.052644088,0.007825313,0.038714635,0.003437118,0.032440375,0.00871617,-0.002867353,0.12861435,-0.049521046,0.047733416,-0.047909039,-0.055123463,-0.029268268,-0.046148026,0.011898446,0.039043102,-0.010845592,0.100647148,0.049267649,-0.078401057,-0.059549234,0.032717292,-0.044951733,-0.047506961,0.006040371
77,-0.033449737,-0.059903023,0.05740198,0.022825747,0.115666588,-0.009138663,0.069955492,0.020776923,0.061028092,0.230418843,0.050358044,0.037395421,0.025953747,-0.019154546,0.100515497,0.097322059,0.092883188,0.07180369,0.102695061,0.08288457,-0.144194998,0.096963858,0.006879632,0.039010719,0.019813865,0.077457453,0.051223156,-0.099214942,0.026488857,-0.015312413,0.159349297,-0.047752136,0.031867611,0.088528419,-0.062848675,0.008908775,-0.084762919,-0.026032736,0.035011615,-0.119882842,0.014203202,0.060568434,-0.002799241,0.049643614,0.008986145,0.221725538,-0.089220904,-0.13840001,-0.020592323,-0.096960795,-0.082327958,0.029979922,-0.00978517,-0.007674108,0.035679123,-0.014436011,0.114966691,0.039713763,0.017026843,-0.010998043,-0.048564987,-0.006889762,-0.071705298,-0.076255996,0.081120822,0.010213207,0.122710394,0.135396347,0.040750705,-0.030754163,-0.04485198,0.052877745,-0.027744912,-0.035522973,0.193033224,-0.081388935,0.032157065,-0.053081723,-0.133465012,-0.024062159,0.048438836,0.058481422,-0.123676272,0.016214219,-0.014212074,-0.025809753,-0.059430919,-0.072386419,-0.063729934,0.043694495,-0.106995957,-0.060019207,0.133323865,-0.009770653,0.001335248,-0.066130651,-0.080465982,-0.058104472,-0.10635669,-0.00731599,-0.009670516,0.016885406,0.059224319,0.00146614,0.05194262,0.075212723,-0.030800627,-0.057682298,0.089832914,-0.074398737,0.010511179,-0.102518363,-0.018896063,0.051765126,-0.051111732,-0.075218373,-0.02626072,-0.011239047,0.066158977,-0.038891619
78,-0.086284371,-0.006743382,0.063353185,-0.102251207,0.009022202,0.054805692,0.080590633,-0.003353665,0.014010471,0.071644736,0.014273725,-0.099753478,0.133809815,0.037675548,0.060369207,-0.071889088,0.228350123,0.137778429,-0.02976686,0.058411649,0.017767382,-0.038702613,0.005129984,0.066080937,0.024873705,-0.043575054,0.041574789,0.056708289,-0.006639567,-0.068322829,0.068047859,-0.040066063,0.020107201,0.114013257,-0.00913759,0.104467334,-0.102315523,-0.064932352,0.073804425,-0.036569721,-0.130389591,0.046272397,0.073040992,0.149273866,-0.053815057,0.015644008,-0.082535865,-0.056328505,-0.005871258,-0.022991653,-0.12443871,0.240922654,0.021939404,0.069628146,0.127675827,0.07296967,0.179216401,0.082348752,-0.009244211,0.038376418,0.006121801,0.030995633,-0.070482061,0.055706492,0.007758589,0.283938599,0.061485156,0.133287599,-0.093874853,0.000704828,0.045033941,0.001525079,0.039859514,0.013626982,0.250370278,-0.079847623,-0.006819935,0.011957282,-0.132410368,0.02052994,0.071454081,0.062076865,0.056664189,-0.007171326,-0.036902569,0.100611479,0.045406793,-0.007001445,-0.140095715,-0.09690123,-0.022659753,-0.04009354,0.026666864,-0.020797093,0.043002276,0.006286322,-0.062219729,0.098571126,-0.027541638,-0.023318911,0.005169958,-0.009333883,0.047605159,0.019382129,0.067647169,0.002936891,0.066214844,0.01144602,0.017991693,-0.009851445,-0.107685859,-0.073866527,0.108138534,0.096189511,-0.12068396,-0.051662813,-0.042122336,-0.028137847,0.079225366,-0.092556754
79,0.029449143,0.055406104,0.031913052,-0.01920929,0.058037009,0.004350914,-0.021531402,-0.035492265,-0.00497935,0.055920652,0.094407539,-0.037180498,-0.014436354,-0.080985963,0.038686283,0.045430126,0.120233716,0.039756961,-0.09962191,0.024574086,0.025332598,-0.100513664,-0.053766111,0.046881113,0.027202817,-0.069957473,-0.001396451,-0.104805764,-0.026683,0.008640626,0.001059156,-0.051884671,0.011817718,-0.002617263,-0.103833066,-0.001204682,-0.060663659,-0.059059602,0.080817534,-0.070091274,-0.037140118,0.131682558,0.050057441,-0.029557696,0.074457439,0.082627788,0.025154485,-0.056939025,-0.074538695,0.01356814,-0.120015243,0.058689368,-0.045229413,-0.058511907,-0.046379662,0.150137486,0.01133977,0.010723159,0.00495795,0.039507145,0.057975594,0.050410081,0.062496222,-0.021492834,-0.02434171,0.061445745,0.110241582,-0.00685097,-0.073088581,-0.050213009,0.007393587,0.052887837,-0.020786777,-0.062504561,0.09549273,0.011798796,0.034669607,0.020947201,-0.040215631,0.030488022,0.011833887,-0.030335758,-0.010613142,-0.019736417,0.055393982,0.116536704,0.020172015,0.047652298,-0.091645218,-0.022710398,-0.008695014,-0.033914523,0.041998353,0.050799573,-0.022758647,-0.02126998,-0.013587915,0.118436447,-0.003037162,0.106489265,0.004905431,0.003210729,0.072806256,0.076286392,0.214654113,-0.036700009,9.76125E-05,-0.085454134,-0.066629657,0.005770452,-0.071043418,-0.072084875,-0.046537306,0.082736713,-0.024065896,0.011067914,-0.025638575,-0.030028662,-0.001373245,0.035772445
80,-0.043368637,0.08628021,0.041325493,-0.076629138,0.012998191,-0.141236352,0.227028779,0.036087818,0.155900418,0.014781254,0.047012251,-0.011433104,-0.024335978,-0.067020759,0.062077466,-0.022473086,0.251099488,0.129826857,0.050881276,-0.01790997,0.019074378,-0.031390381,-0.041142611,-0.021643214,0.083832885,-0.062700113,0.051654739,-0.030378409,0.008804334,-0.060166322,0.120561594,-0.029062249,0.020321315,0.094161475,-0.029202358,0.203339488,-0.108431721,-0.078252839,0.003849547,-0.025689469,-0.054855695,0.086530706,0.053351915,0.060359996,0.135407746,0.085054269,-0.095641151,0.094784803,-0.111932816,0.025551606,-0.114564999,-0.00971896,-0.113814634,-0.009834842,-0.081237728,0.135466447,0.125446357,0.090947676,0.085860578,0.055231661,-0.043381852,0.020984274,0.050814788,-0.093078256,-0.015280068,0.051017044,-0.052759793,0.046970096,-0.159235215,-0.038421055,-0.049263715,0.098576309,0.004601348,-0.034476734,0.224270145,-0.174446897,-0.01608996,-0.122224918,-0.142441241,0.006427425,-0.022475116,-0.005484216,0.043684006,0.105450319,0.091722576,0.050258781,0.01248234,0.014126726,-0.007195124,-0.052519721,-0.053820661,-0.097725166,0.12040941,0.020185031,0.006256405,0.01914055,-0.042133289,0.09095596,0.048383524,-0.047206969,-0.091194644,-0.032263451,0.022155337,0.043591348,0.126632903,-0.061828183,0.011984519,-0.023916385,0.104673704,-0.086306511,-0.107735683,-0.011913733,-0.070714577,-0.059062207,-0.098938479,-0.097951107,-0.026937092,-0.069834454,0.06115216,-0.025176925
81,-0.003257881,-0.006237177,-0.038663881,-0.008277091,-0.067502684,-0.056051256,0.113989966,-0.045050303,0.03811422,0.029655327,-0.082670872,-0.110603177,0.103489904,-0.039069836,-0.009874784,0.15323738,0.283176576,0.104061527,0.011404213,0.125009982,-0.035326433,-0.031377407,-0.001857923,0.092751679,0.11817733,0.007411291,0.062478829,0.083900368,0.040038179,-0.020658891,0.023889994,-0.084030117,-0.048242394,0.028560639,0.066380393,-0.005924342,-0.201271381,0.027893325,-0.021769217,-0.041211615,-0.146970471,0.134857463,0.089942901,0.055245642,0.068893509,0.103690353,-0.054589503,-0.08191589,0.006570029,0.06223263,0.01070133,0.174629275,0.158063736,-0.011897212,0.005661857,0.057923495,0.003425152,0.070400725,0.135935504,0.027380021,-0.035250424,-0.06255369,0.08204287,0.01797129,0.119767682,0.097376511,0.020153,0.08432264,-0.070338931,-0.084906904,-0.001568331,0.042997981,0.010929666,-0.01193216,0.162134889,-0.152466836,-0.087219599,-0.065755203,-0.038166857,0.111135549,0.082179245,0.099954178,-0.029830992,0.055742366,-0.039825271,0.068020875,-0.015585134,-0.127073984,-0.088219685,-0.007910019,0.029727734,-0.14142336,0.160057418,-0.055131893,-0.012666967,0.019320349,-0.014986209,0.110353784,-0.068165965,0.123953045,-0.10489407,0.005363644,0.153503207,0.091802153,0.12240697,0.063026339,0.117780959,-0.006554354,0.107644549,-0.016665164,-0.047549702,-0.050660894,0.012110699,-0.080315734,-0.094098324,-0.142596481,0.009439687,-0.027608717,0.070962129,-0.06612648
82,0.061954364,0.020445824,0.145512154,-0.022008529,0.066322239,0.0053523,0.106601279,-0.069829839,-0.004286283,0.068347828,-0.077020628,-0.060266587,0.054953681,-0.102082716,0.056084284,0.077073371,0.138977621,0.160181626,0.113311771,0.121526669,0.001385969,-0.010050601,0.011471584,0.028456419,-0.029373342,-0.101418719,0.027233159,-0.022715576,0.004960856,-0.101900255,0.079789304,-0.083972932,0.04819671,0.087224644,-0.12391285,0.062140403,-0.068901953,-0.043003862,0.012861955,-0.135750659,-0.137114007,0.135470117,0.152266786,0.09789847,0.067654116,0.027246669,-0.090222053,0.072449728,-0.071261118,-0.033999052,-0.072940199,0.091580204,-0.112451525,0.034570516,-0.058811556,0.026892571,0.072022617,0.2129095,0.153566149,0.03366266,-0.089599693,0.030552711,-0.050497362,0.026147979,0.095810282,0.061090403,0.020358349,0.02144665,-0.094594602,0.007286672,0.014864608,-0.020474978,0.077187448,0.089903713,0.11482118,-0.070960895,0.033654896,0.031165362,-0.124145448,0.01691403,0.024935859,0.038632419,-0.103912765,0.107389546,0.044022572,0.05040396,0.081707538,-0.102525398,-0.145315741,-0.036308213,0.022093969,-0.05977006,0.131979436,-0.035233214,0.116960232,-0.040147932,-0.068413012,0.032877229,-0.036987748,0.067369821,0.019717895,0.032244007,0.133351069,0.005137481,0.087458977,-0.025351718,0.045126447,-0.019320415,0.039688772,-0.061315561,0.045078429,-0.126871175,-0.035828665,-0.004755181,-0.060566964,0.007892875,0.064503602,-0.025913382,0.064279704,-0.016092523
83,-0.023100328,0.001488299,0.048182444,0.053549072,-0.020420754,0.021454391,0.149976097,-0.099771951,0.026620222,0.018472494,-0.061035939,0.011283326,0.035932196,-0.0623868,-0.03209299,0.045463813,0.186528436,0.083067768,0.064898627,0.022754654,-0.014929661,0.043993894,0.067144809,0.079510787,0.056492868,0.0144251,0.081681809,0.015765552,0.028064972,-0.087037212,0.047428541,-0.041354895,0.011081374,0.083367048,-0.043146107,0.080270422,0.003629545,-0.014572628,-0.059490374,-0.062297458,-0.069931007,0.056167955,0.084230093,-0.008174547,0.022001131,0.165417722,0.072112711,-0.00919545,0.035721558,0.062535497,-0.052383123,0.101300351,-0.035312053,-0.025919189,0.079512584,0.152959738,0.072679835,0.027993938,-0.005166996,0.005186432,-0.019446288,0.128149988,0.039356255,-0.0109839,0.001985436,0.203912089,-0.030767806,0.039751157,-0.083066933,-0.01531671,0.031361299,0.105312137,-0.03796634,0.013972536,0.251614536,0.042000344,-0.143466,-0.09147445,-0.073369522,0.092992259,-0.042170464,0.010600792,0.069484433,0.122987307,-0.104762066,0.131261498,-0.086204801,-0.084740645,-0.130633328,-0.03340178,0.01564182,0.026350256,0.117715373,-0.020482167,0.001209384,-0.045030221,-0.045848644,0.069048257,-0.023922445,0.069394729,-0.01807909,-0.008964744,0.171810174,-0.045798912,0.144314907,-0.024535172,0.00735832,0.063041596,0.006723148,-0.147402031,-0.025243169,-0.093432346,-0.060339676,-0.034690505,-0.116511621,-0.061739734,-0.018050847,-0.048662879,0.168057092,0.005418075
84,-0.032127511,0.03438703,0.02217102,-0.087901268,0.131283446,-0.051561254,0.231484515,-0.044950273,0.038346637,0.007637548,-0.045354969,-0.047563252,-0.048123444,0.02492174,-0.022777912,0.068743195,0.214562544,0.196458217,0.077944377,0.155763652,-0.044190955,-0.058778485,0.000071957,0.097866401,0.074106639,-0.094874601,0.036968288,0.032630785,0.019954596,-0.081133556,0.092308084,-0.064996087,-0.08228442,0.18670252,0.0876766,0.149188449,-0.005720146,-0.041229269,0.134553522,-0.112031795,-0.110884524,0.103613135,0.078801443,0.043927877,-0.016130446,0.168912177,0.018797439,0.003263036,-0.136257554,0.063347256,-0.111577154,0.025905015,-0.015028926,0.06243303,-0.065321356,0.057255823,0.11407659,0.01753814,0.038254666,-0.017918789,-0.087431787,-0.043935168,-0.095016295,-0.185315722,-0.028192733,0.203487124,0.033114987,0.124407482,-0.019644625,0.024879354,-0.062733437,0.064240639,0.044156685,-0.131314867,0.352939961,-0.122490906,0.097594285,-0.097698039,-0.142421564,0.134647156,0.146604857,-0.011572564,-0.003067351,0.002474136,-0.006923608,0.074212997,-0.092993735,-0.041595826,-0.099584089,-0.001876986,-0.037964314,-0.129162765,0.074894335,-0.061005729,-0.019295885,0.005840506,-0.001600097,0.221989028,-0.03300459,0.030569152,-0.030332571,-0.012441058,0.180006957,0.15459165,0.151964927,0.012121139,-0.089275458,0.026391854,-0.044599297,-0.095899113,-0.095017647,-0.148906953,0.025499602,-0.047437566,-0.16938944,-0.033394433,-0.002050763,-0.043516827,0.118484991,-0.074013903
85,-0.05968631,0.07987157,0.038225751,-0.05757535,0.18958941,-0.039432267,0.09046358,-0.069886402,0.054873795,0.007556335,0.006170029,-0.038468092,0.035812753,0.01820811,-0.028409586,-0.061145772,0.222335263,0.037307863,0.073483685,0.03997901,0.014542789,-0.062205071,0.044182286,-0.009940403,-0.049282615,-0.129120277,-0.037075565,-0.048411443,-0.105920226,-0.113483239,0.027636477,0.021285201,0.015293538,0.108203026,0.044632608,0.070232747,-0.011225333,-0.065993482,-0.048210852,-0.072982969,-0.049118794,-0.033717537,0.075399653,-0.028377686,0.015664086,0.026663131,0.00431597,-0.05180005,0.052075341,0.105854579,-0.146067704,0.079131193,-0.093715978,-0.020580342,0.013070932,0.039576603,0.066644358,0.030102078,0.015130671,-0.085515565,-0.004989571,-0.081646859,0.068858629,-0.024349192,0.028163639,0.066881634,0.05406116,0.056087458,-0.026186851,0.092783045,-0.01460075,0.167402787,-0.057465722,-0.025532069,0.177984551,-0.078603858,0.001633549,-0.051951569,-0.146459433,0.141869685,0.08669103,0.084170486,0.028706026,-0.041196002,0.225599993,0.084791118,-0.018806646,-0.059594485,-0.028678933,0.027652858,0.03413516,0.007158899,0.182960355,-0.011373935,-0.039869177,-0.070591568,-0.044225247,0.11349025,0.015519448,-0.076378681,0.023306736,0.066674531,0.198115892,0.030048358,0.107359684,-0.066102897,0.116460702,-0.134398708,-0.009309154,-0.062308438,-0.022057364,0.01377748,-0.017161496,0.031126558,-0.104213244,-0.062595095,-0.055565207,-0.046645046,0.005098852,-0.109205347
86,0.052474555,-0.052701494,0.022062994,-0.034208329,0.041242175,-0.090922164,0.193212875,-0.05714494,0.018138937,0.16629599,-0.030618204,-0.003804086,0.032235873,-0.030210836,0.011666847,-0.024081177,0.144928742,0.259721591,0.035888532,0.052634636,0.110337649,-0.015057101,0.06722534,0.080477748,-0.041045637,-0.019896852,0.048338592,-0.006015376,0.046868215,-0.063007674,0.136650259,0.016430661,-0.02057455,0.083636743,0.046019621,0.283329524,-0.058667704,-0.044182972,0.047060741,-0.120100607,0.000769272,-0.057286635,0.091611667,0.047994393,-0.018460415,0.058105645,0.035009692,0.058416643,0.024963474,-0.000392317,-0.116590402,0.140302468,0.021127048,-0.026655388,-0.045528982,0.082458742,0.073757374,0.110934536,0.115136844,0.002256985,-0.038693386,-0.036772452,-0.027174549,-0.072827585,0.043798988,0.04249823,0.020351615,0.206336809,0.084693938,-0.010510342,-0.045196822,0.019505998,-0.045298063,-0.030926633,0.160431783,-0.01838061,-0.007646832,-0.075898358,-0.107307369,-0.031080915,-0.011150432,-0.126255726,-0.004747862,-0.079944712,-0.05984876,0.181649629,0.014544659,0.021869063,-0.024727762,-0.108677964,0.007304385,-0.040554774,0.093166966,0.039596627,-0.01645775,-0.013773273,-0.026183753,0.074424571,-0.051120029,0.026065961,0.074578531,-0.018636258,0.083944555,0.028898134,0.114502615,0.010559349,-0.063975755,-0.026506238,0.076762501,-0.048448894,-0.024603749,-0.073032988,0.061411729,0.054803304,-0.060123881,0.02052924,-0.072420852,-0.125673423,0.087763202,-0.020397956
87,-0.072085697,0.110991254,0.014317328,-0.049755489,0.114292697,0.061298083,0.075933768,-0.077884546,-0.099301246,0.088600054,-0.044477979,0.041832699,-0.022979316,0.094278536,-0.010461996,-0.03902067,0.13310227,0.083515066,0.094155351,0.061253906,-0.052434887,-0.029468694,0.075026231,0.078712856,0.021571913,0.019037692,0.069791417,0.001347231,-0.005392778,-0.033771919,0.052017457,0.028289345,-0.081706025,0.000158362,-0.098502259,0.12501425,-0.119205894,-0.016789603,0.12744704,0.011785951,-0.004877628,-0.077836851,0.105311456,-0.059176112,-0.041782693,0.111251727,-0.045177193,-0.018200033,0.0343068,-0.07237122,-0.038472765,0.040091383,-0.092997833,-0.013194624,-0.009911445,0.106628329,0.119329537,0.116910437,-0.023610861,0.009780176,-0.179802993,0.007562729,0.011729679,0.028102864,-0.032555574,0.118242759,0.01520973,0.069420552,0.032842998,-0.020923252,-0.059233002,-0.046122078,0.069961199,0.004834267,0.10326308,-0.076299648,-0.009852897,-0.031119274,-0.102337028,0.016144068,0.094082434,-0.029974578,0.004070533,0.024881922,-0.03898155,0.014884661,0.021866492,-0.088164775,-0.059026622,0.008510285,0.005202501,-0.040916326,0.040799567,0.021357395,-0.095743226,0.037483017,-0.037549791,0.067405363,-0.112417079,-0.011918519,-0.048178341,0.126643332,0.131060105,-0.000873996,0.01974864,-0.00927984,0.057232438,-0.07456,0.023103237,-0.129403616,-0.006280667,-0.153732245,-0.04306576,0.160100906,-0.054375383,-0.02651385,0.052272658,-0.076860075,0.006324561,-0.074237496
88,-0.039042053,0.020773798,0.082238148,-0.098901276,0.051036265,-0.041655536,0.07885702,-0.031785788,0.034266241,0.123955735,0.01448897,-0.001649471,0.125014921,0.0074091,-0.070445689,0.007639581,0.090183902,0.086698041,0.006198648,-0.017149377,-0.033287924,-0.068351258,-0.015941712,0.024756665,0.020662752,-0.061787602,0.096509964,-0.018981142,0.096998409,0.033223951,-0.003980079,-0.020436335,-0.015967203,0.13473522,0.043271651,0.101485648,-0.013070991,0.018951535,-0.050007971,0.001934887,0.003621261,-0.06119917,-0.026794325,0.138613456,0.090277542,0.076015539,-0.075882802,0.045622925,0.005817693,-0.091958744,-0.050769039,0.044953564,0.018869847,0.073416081,-0.003994373,0.172696994,0.005686264,0.014432275,0.015748771,0.027703752,0.003992628,0.016001452,0.071452167,0.037139247,-0.019566015,0.104475409,-0.121823926,-0.010248219,0.068467781,-0.082738156,-0.074293287,0.011228054,-0.007282766,0.160219641,0.149311667,-0.05934081,-0.03248434,-0.038640195,-0.149792762,0.012005164,0.020980501,-0.039673895,-0.068575255,0.070698609,-0.001024501,0.031756465,-0.003492753,-0.073625798,0.033006577,-0.030168233,-0.050866782,-0.046175255,-0.095979019,-0.015171324,0.07643049,-0.057960102,0.066905942,0.046312567,0.075690456,-0.003779243,0.075522011,0.043875584,0.037207841,-0.045229146,0.133649378,0.001389453,-0.117453008,-0.050472863,0.035344812,0.019017498,-0.090120268,-0.017758798,-0.036499436,-0.072766425,-0.189071174,-0.011630145,-0.133953923,-0.086072037,-0.081656301,-0.069385021
89,-0.028372933,0.033145239,0.107519621,-0.034537276,0.081935,-0.013037709,0.068783665,-0.149645658,0.058146093,0.109777782,-0.06700575,-0.013779474,0.028821728,-0.072888786,0.002018014,-0.051696216,0.171514262,0.183899251,0.135679653,0.083876533,0.002092541,0.000943614,-0.050487219,0.115506773,0.020527355,-0.053189041,0.109814805,-0.027161792,0.04471388,-0.034525296,0.082106048,-0.043351131,0.036157229,0.200880878,-0.084212841,0.238590039,-0.086934758,-0.025064041,0.023753322,-0.082214121,-0.048156849,0.142894497,0.074411762,-0.06702278,-0.078453889,0.153066268,-0.090308932,-0.018453602,0.028266502,0.026889396,-0.096604075,0.046449503,-0.018355459,0.039823625,-0.041729924,-0.105762643,-0.014566051,0.076834032,0.019918838,0.038535267,-0.094630345,0.030212087,-0.043120551,0.053316366,-0.001652664,0.150982353,0.035495873,0.03172136,-0.014931368,0.037056073,-0.068134347,0.091486638,0.02774733,-0.005763431,0.251262584,-0.063525038,-0.107072656,-0.051752041,-0.13483649,0.033121711,0.067978447,0.040702776,0.037733325,0.057232508,0.103014508,0.17592882,-0.069860064,-0.096195388,-0.134971331,-0.063812921,-0.102017993,-0.082269578,0.053770242,-0.050138407,0.013653704,-0.02195028,-0.018372389,0.052669942,0.009064249,0.042066181,-0.001444639,0.118312587,0.108474811,0.059172024,0.091315564,0.002464008,0.112592749,-0.005836852,-0.058588929,-0.120757316,-0.017338256,-0.177415655,0.002691037,0.011803146,-0.101929603,-0.036318784,-0.066253635,-0.050611456,0.013126755,0.052284909
